72	24	1	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	4	4	4	1	1	4	1	3	1	1	4	1	1	4	4	4	4	4	4	4	1	1	4	4	7	7	6	6	6	1	1	6	1	7	7	1	7	6	2	2	0.9411764706	2.5714285714	4	4.75	5.25	2.5555555556	3	2.2	0	0	0
73	23	1	2	2	1	0	0	0	0	-999	0	0	3	0	0	0	0	0	0	2	2	0	4	4	4	1	4	4	4	4	4	4	4	1	1	3	3	1	1	4	4	4	1	4	4	4	4	4	4	4	7	7	1	1	6	1	1	1	1	5	1	1	7	7	2	3	-999	3.2857142857	4	2.25	2	2.3333333333	3.8888888889	3.6	0.4	0.8333333333	0
74	19	0	2	-999	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	4	2	1	4	3	4	4	4	4	4	4	1	4	4	2	4	4	4	4	2	3	4	3	3	3	4	3	7	7	7	7	7	7	7	7	7	7	7	7	7	2	1	3	1	3.3571428571	7	7	7	3	3.7777777778	3.3	0.4	0	0
75	17	0	2	2	2	2	2	3	2	2	0	0	0	0	0	0	0	3	3	3	2	3	2	2	1	1	4	4	4	4	4	4	1	4	1	3	4	2	4	4	2	3	1	3	3	3	4	1	4	4	7	7	7	7	1	1	1	5	1	7	7	1	5	1	2	1	1.8823529412	2.8928571429	4	3.5	5.5	2.6666666667	3.2222222222	2.8	1.8	1.8333333333	0.8333333333
76	18	0	2	2	2	2	0	0	0	0	0	2	1	0	0	2	0	3	0	0	3	0	1	1	1	1	3	1	1	1	1	1	1	1	4	4	2	1	4	4	4	4	2	2	3	4	3	3	4	4	6	6	1	1	4	4	1	4	1	5	5	1	7	1	1	1	1.4117647059	2.3571428571	3.5	3.25	3	2.2222222222	2.1111111111	2.7	0.6	1.3333333333	0.3333333333
77	23	1	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	1	1	1	1	1	3	1	1	4	2	1	1	1	1	1	4	1	2	1	3	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	5	6	2	5	0.9411764706	1.6428571429	1	1	1	1.6666666667	1.5555555556	1.7	0	0	0
78	26	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	1	3	1	3	1	1	4	1	1	1	2	4	1	4	3	4	4	4	4	1	1	2	1	4	3	7	7	7	7	7	7	7	7	7	7	7	7	4	1	1	1	0.9411764706	2.4642857143	7	7	7	2.8888888889	2.6666666667	1.9	0	0	0
79	23	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	2	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	2	3	0.9411764706	1.5	1	1	1	1.6666666667	1.5555555556	1.3	0	0	0
80	24	1	2	2	5	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	3	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	7	7	7	7	7	7	7	7	7	7	7	7	6	1	1	4	1.2941176471	1.1071428571	7	7	7	1	1.3333333333	1	1	0	0.6666666667
81	23	1	2	2	5	2	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	2	2	1	1	3	2	3	4	1	1	1	1	1	3	4	3	4	1	4	2	1	2	1	1	2	1	3	1	5	7	4	4	7	4	1	1	4	4	4	4	6	1	1	5	1.1764705882	2	4.25	4	4	1.5555555556	2.6666666667	1.8	0.2	0.5	0.3333333333
82	23	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	1	1	7	1	7	7	1	6	1	1	5	0.9411764706	1	4	5.5	5.5	1	1	1	0	0	0
83	22	1	2	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	3	3	1	3	3	3	4	1	3	1	4	1	3	4	1	4	3	2	1	1	1	4	4	4	1	4	4	7	7	7	7	7	7	7	7	7	7	7	7	4	1	2	5	1.0588235294	2.6785714286	7	7	7	2.4444444444	3.1111111111	2.5	0.2	0.1666666667	0
84	25	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	2	1	1	4	3	2	2	1	2	3	7	7	7	7	7	7	7	7	7	7	7	7	6	3	-999	4	0.9411764706	1.5714285714	7	7	7	1.8888888889	1.4444444444	1.4	0	0	0
85	26	2	2	1	3	0	0	0	0	0	0	3	0	0	0	3	0	0	0	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	2	4	1	4	1	1	1	1	4	1	7	7	7	7	7	1	1	1	1	1	1	1	4	1	2	5	1.5294117647	1.5	4	4	2.5	1.7777777778	1.4444444444	1.3	0.6	1.5	0.5
86	25	2	2	2	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	1	1	4	1	1	1	1	3	1	1	1	1	4	4	2	1	1	3	1	1	1	1	4	4	7	7	7	7	7	1	1	7	1	7	7	1	4	1	2	5	0.9411764706	1.7857142857	4	5.5	5.5	2.2222222222	2.2222222222	1	0	0	0
87	25	2	2	2	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	1	1	3	3	3	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	7	7	7	7	7	7	7	7	7	7	7	7	6	1	2	3	0.9411764706	1.5714285714	7	7	7	1.2222222222	2.2222222222	1.3	0	0	0
88	19	0	2	2	5	3	0	3	3	0	2	3	0	3	3	3	0	0	0	0	3	2	4	4	4	1	4	1	4	4	4	4	1	4	1	4	4	1	4	1	4	4	4	1	4	4	4	1	4	1	1	1	7	7	1	1	1	7	1	1	7	1	1	6	2	5	2	3.0357142857	1	4	4	2.6666666667	3	3.4	1.2	1.3333333333	2.3333333333
89	22	1	3	2	1	1	0	0	3	3	0	0	0	0	0	3	0	0	3	2	3	2	4	4	4	1	4	1	4	4	4	4	1	4	1	4	4	1	4	4	4	4	1	4	4	4	4	1	4	4	7	7	7	7	7	1	1	1	1	7	7	1	4	2	1	5	1.7058823529	3.25	4	4	5.5	3	3.3333333333	3.4	1.2	0.8333333333	1.5
90	25	2	3	2	-999	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	1	4	1	1	4	1	1	1	4	4	1	2	1	4	4	1	4	1	4	4	4	2	4	4	4	4	4	1	6	6	6	6	6	1	1	6	1	6	6	6	3	2	1	5	1.1764705882	2.6785714286	4.75	4.75	4.75	2.2222222222	2.3333333333	3.4	0.6	0.6666666667	0
91	24	1	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	4	3	1	1	1	4	3	4	4	1	4	1	4	1	1	4	1	4	4	3	4	4	4	4	1	4	1	7	7	5	5	7	5	3	5	5	7	2	5	4	2	1	1	1	2.8214285714	5.5	5.5	4.75	2.8888888889	2.5555555556	3	0.2	0	0
92	26	2	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	4	2	1	2	1	4	2	4	4	1	4	1	4	4	1	4	4	4	4	4	4	4	4	4	1	4	4	5	7	3	4	7	4	3	1	5	5	4	1	4	2	2	5	1.0588235294	3.0357142857	4	4	4.25	3	3.1111111111	3	0.6	0	0
93	21	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	4	1	1	3	1	4	1	4	4	1	4	1	4	4	1	4	1	1	2	4	3	4	4	4	1	3	1	2	4	6	6	2	1	1	6	2	2	6	1	4	1	1	5	1	2.6071428571	2	3.75	4	2.7777777778	2.2222222222	2.8	0.4	0	0
94	24	1	2	2	5	1	0	0	0	0	1	0	0	1	3	2	0	0	0	0	3	-999	4	4	4	1	2	1	4	1	4	4	1	4	1	4	4	1	4	2	4	4	2	4	4	4	4	1	4	1	7	7	7	7	7	1	1	7	1	7	7	1	5	2	2	5	-999	2.9285714286	4	5.5	5.5	2.8888888889	2.6666666667	3.2	0.6	0.1666666667	1.1666666667
95	29	2	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	4	4	1	1	4	1	3	1	4	4	1	4	1	4	4	1	4	2	4	4	4	4	4	4	4	3	4	2	7	7	5	5	7	1	1	1	1	7	4	1	5	2	2	5	1.1176470588	3.0357142857	4	3.5	4.25	3.1111111111	2.6666666667	3.3	0.6	0.3333333333	0
96	27	2	1	5	6	3	1	3	3	3	2	3	0	0	3	3	0	3	3	3	3	3	1	4	1	1	1	1	4	1	4	2	1	2	4	4	4	1	4	1	1	4	3	4	3	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	5	2.5882352941	2.6071428571	1	1	1	2.4444444444	2.3333333333	3	2	2.5	2.3333333333
97	20	1	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	4	4	1	1	4	1	4	1	4	4	1	2	1	4	4	1	4	4	4	4	4	4	4	4	4	1	4	4	7	7	7	7	7	7	7	7	7	7	7	7	4	2	2	1	1.1176470588	3.0714285714	7	7	7	3.1111111111	3	3.1	0.6	0	0.1666666667
98	22	1	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	1	4	1	4	2	4	4	1	4	1	4	4	1	4	4	4	4	3	4	4	4	4	1	4	4	7	7	7	7	7	4	5	5	5	7	5	4	5	3	2	3	0.9411764706	3.1071428571	5.75	5.75	6	3	3.1111111111	3.2	0	0	0
99	25	2	3	1	4	3	0	3	2	0	1	3	0	0	0	0	0	0	1	3	3	0	4	4	2	1	4	1	4	4	4	4	1	4	4	4	4	1	4	1	3	4	4	4	4	4	4	4	2	1	7	7	4	4	7	2	2	5	3	6	6	3	4	2	1	2	1.7058823529	3.1785714286	4.75	4.5	4.75	3.3333333333	2.6666666667	3.5	1.2	1.5	0.6666666667
100	24	1	3	2	5	2	3	3	3	3	3	3	0	0	0	3	0	3	3	3	3	3	4	4	1	1	4	1	4	1	4	4	1	4	4	4	4	1	4	4	4	4	4	3	4	4	4	4	4	4	4	3	5	3	3	5	2	3	2	4	4	1	5	2	1	5	2.5294117647	3.3214285714	2.5	3.5	3.75	3.5555555556	3	3.4	2.4	2.3333333333	2
101	22	1	3	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	4	4	4	1	2	4	4	2	3	4	1	4	1	4	4	1	4	2	2	4	4	4	4	2	4	1	4	3	7	7	7	7	7	3	1	7	1	7	7	1	4	2	2	1	1.0588235294	3.0357142857	4	6	5.5	3.1111111111	3.1111111111	2.9	0.2	0	0.3333333333
102	22	1	3	2	5	3	0	0	3	2	1	2	1	2	0	0	0	3	3	2	3	3	4	4	4	1	2	1	2	2	4	4	1	4	4	4	4	1	4	1	4	4	4	4	4	4	4	4	4	1	6	6	6	6	6	1	1	3	1	6	2	1	2	4	2	1	2	3.1428571429	3.5	4	3.75	3.3333333333	2.5555555556	3.5	1	2.3333333333	1.5
103	21	1	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	1	1	4	1	4	2	1	4	1	2	1	4	4	1	4	2	2	2	1	4	4	2	2	1	4	3	7	7	7	7	7	7	7	7	7	7	7	7	7	1	1	2	1.0588235294	2.3214285714	7	7	7	2.3333333333	2.4444444444	2.2	0.6	0	0
104	25	2	3	1	5	1	1	0	3	3	3	3	3	1	0	2	0	0	0	0	2	2	3	4	1	1	4	1	4	4	2	4	1	4	1	4	4	1	4	4	3	3	3	3	4	4	4	1	4	4	7	7	7	7	7	2	2	7	2	7	7	2	4	2	2	5	1.9411764706	3	4.5	5.75	5.75	3	3.2222222222	2.8	1.2	1.5	1.5
105	26	2	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	4	4	1	4	1	4	4	4	4	1	4	1	4	4	1	4	4	3	3	4	4	4	4	4	1	4	4	7	7	7	7	7	7	3	7	7	7	7	7	2	2	2	1	1.0588235294	3.2857142857	6	7	7	3.3333333333	3.2222222222	3.3	0.6	0	0
106	21	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	4	1	1	2	1	4	1	1	4	1	4	1	4	4	1	4	1	2	2	4	1	4	4	4	1	4	1	6	6	6	6	6	2	2	6	2	6	6	2	5	1	1	1	1.1176470588	2.4285714286	4	5	5	2.4444444444	2.4444444444	2.4	0.6	0.3333333333	0
107	25	2	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	4	1	1	1	1	4	1	1	3	1	2	1	4	1	1	4	1	4	1	1	1	1	4	4	1	4	1	1	1	1	1	1	1	1	7	1	1	1	1	6	2	2	4	1.0588235294	1.9642857143	1	2.5	1	1.6666666667	2.3333333333	1.9	0.6	0	0
108	25	2	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	1	1	1	1	1	1	1	1	4	1	1	1	1	4	1	4	4	4	1	1	4	4	1	4	1	4	4	1	1	1	1	1	1	1	1	1	1	1	1	6	3	2	4	1.1176470588	2.0714285714	1	1	1	2.3333333333	2.3333333333	1.6	0.6	0.3333333333	0
109	22	1	3	2	5	3	0	3	3	0	2	3	0	3	0	3	1	0	0	0	3	1	3	4	3	1	2	1	4	1	4	1	1	4	1	4	1	1	4	2	1	4	3	3	4	4	4	1	4	2	1	6	3	1	3	1	1	1	1	4	1	1	2	2	2	5	1.9411764706	2.5714285714	2.25	1.5	2.25	2.4444444444	2.1111111111	3.1	1.4	1.1666666667	1.8333333333
110	21	1	3	2	3	0	0	0	0	0	0	0	0	0	3	0	0	2	0	3	3	3	4	4	4	1	1	1	4	1	4	4	1	4	1	4	1	1	4	2	1	4	2	4	4	4	4	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	5	1.4705882353	2.7142857143	1	1	1	2.8888888889	2.1111111111	3.1	0.6	1.3333333333	0.5
111	24	1	3	2	4	2	1	1	2	0	2	3	1	2	0	0	2	0	1	0	0	2	1	4	1	4	1	3	4	1	1	3	1	4	4	3	1	4	4	3	3	4	2	4	1	3	4	1	4	3	6	6	-999	2	2	1	2	6	3	-999	2	2	4	1	2	4	1.7058823529	2.7142857143	4	2.75	1.25	3.2222222222	2.6666666667	2.3	0.8	1.3333333333	1.1666666667
112	22	1	3	1	5	0	3	0	1	3	3	0	3	0	0	2	0	2	3	0	1	0	4	3	1	1	1	3	3	1	3	3	1	2	4	3	2	1	3	2	-999	3	3	1	1	1	3	3	4	2	6	6	5	5	5	1	2	5	2	3	5	1	-999	-999	1	4	1.7647058824	2.2142857143	3.75	4	3.75	2.5555555556	2.1111111111	2	1.4	0.8333333333	1.5
113	21	1	3	2	2	3	2	0	3	3	1	2	2	0	3	0	3	2	2	2	2	2	2	3	4	1	2	3	4	4	3	2	1	2	2	3	1	2	3	1	2	3	3	1	2	1	2	3	4	1	1	1	1	1	1	1	1	4	2	2	3	1	4	2	2	4	2.1764705882	2.3214285714	1	1.75	2	1.8888888889	2.5555555556	2.5	2	2.1666666667	1.5
114	22	1	1	2	6	-999	3	3	2	2	1	1	1	2	2	2	1	2	2	2	2	2	2	3	2	1	1	2	3	2	4	2	1	2	4	3	3	2	2	3	1	3	1	4	2	3	3	3	4	3	1	1	1	1	1	1	1	1	1	1	1	1	4	5	1	5	-999	2.4642857143	1	1	1	2.3333333333	2.4444444444	2.6	2.2	1.3333333333	1.8333333333
115	20	1	3	2	5	-999	0	1	1	1	2	3	1	1	1	1	2	3	1	1	2	1	1	3	1	1	1	3	3	1	4	3	1	3	3	3	3	2	3	1	3	3	3	4	3	3	3	3	4	1	1	1	3	4	5	1	1	4	1	1	5	1	5	1	1	5	-999	2.5	1	3.5	2.5	2.4444444444	2.4444444444	2.6	1.2	1.5	1.1666666667
116	26	2	2	2	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	2	2	2	3	3	3	1	1	2	3	3	3	2	1	2	3	3	2	3	3	1	3	3	3	-999	4	3	3	3	4	1	7	7	1	1	6	1	1	2	1	6	2	2	7	7	1	2	2.8823529412	2.4642857143	4.25	2.5	2.5	2	2.4444444444	2.9	2.8	2.5	2.8333333333
117	24	1	1	2	3	3	3	2	3	2	3	3	2	2	1	1	2	3	1	1	1	1	3	3	2	1	2	2	3	2	3	2	1	2	4	3	2	3	3	4	4	3	1	4	2	3	3	3	3	4	1	1	1	1	1	1	1	2	2	1	2	2	7	3	1	5	2.5294117647	2.6785714286	1.25	1.25	1.5	2.6666666667	2.6666666667	2.7	2	2.1666666667	1.8333333333
118	28	2	-999	2	3	3	3	3	3	3	3	3	3	2	0	1	2	3	3	2	3	2	4	4	2	1	1	4	3	2	2	1	1	3	4	2	1	2	3	1	1	2	3	4	1	2	3	4	4	1	5	5	4	5	6	4	4	2	4	6	3	4	2	2	2	5	2.7647058824	2.3571428571	4.5	4.25	4.25	2.6666666667	2.3333333333	2.1	2.8	2.6666666667	2
119	24	1	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	7	1	2	4	0.9411764706	1	2	2	2	1	1	1	0	0	0
120	21	1	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	2	5	6	2	2	5	6	6	4	6	7	1	1	4	0.9411764706	1	5	4.5	4.5	1	1	1	0	0	0
121	26	2	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	6	6	7	3	3	6	3	7	6	3	4	5	2	2	0.9411764706	1	5	5.5	5.5	1	1	1	0	0	0
122	24	1	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	7	5	7	1	1	1	0.9411764706	1	6.5	7	7	1	1	1	0	0	0
123	26	2	-999	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	6	2	7	7	7	7	7	7	1	2	4	0.9411764706	1	5.75	6.75	7	1	1	1	0	0	0
124	24	1	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	7	7	7	1	1	2	0.9411764706	1	7	7	7	1	1	1	0	0	0
125	21	1	-999	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	6	6	7	6	7	7	6	7	1	1	5	0.9411764706	1	6.5	6.75	6.75	1	1	1	0	0	0
126	19	0	1	2	6	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	7	7	7	7	7	2	3	7	3	7	7	3	7	1	1	4	1.2352941176	1.1071428571	5	5.75	6	1.1111111111	1.1111111111	1.1	0.4	0.1666666667	0.3333333333
127	27	2	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	1	5	7	3	3	3	3	7	3	3	7	1	2	4	0.9411764706	1	5	4.5	3.5	1	1	1	0	0	0
128	24	1	3	2	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	6	6	6	6	6	6	6	7	6	6	7	1	1	2	0.9411764706	1	6.5	6	6.25	1	1	1	0	0	0
129	21	1	3	2	6	1	1	1	2	2	2	3	0	1	1	1	3	1	1	1	1	0	3	2	4	1	2	2	3	2	2	3	1	3	1	2	3	1	2	1	2	2	1	4	2	2	2	3	1	1	7	7	6	6	6	1	1	6	1	6	5	1	7	1	2	5	2	2.0714285714	4	4.75	4.5	2.1111111111	1.8888888889	2.2	1.6	1	1.3333333333
130	34	3	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	2	2	7	1	7	7	1	7	1	2	5	0.9411764706	1	4.25	5.75	5.5	1	1	1	0	0	0
131	22	1	2	2	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	6	7	7	7	7	6	7	1	2	5	0.9411764706	1	6.5	7	7	1	1	1	0	0	0
132	18	0	2	2	6	1	0	2	3	2	2	3	1	0	2	0	3	1	2	1	1	1	4	2	2	1	4	1	2	1	2	4	1	3	1	3	4	1	3	1	4	2	2	3	4	2	2	1	3	1	1	6	2	5	5	1	1	6	2	6	6	2	3	1	2	2	1.9411764706	2.2857142857	2.5	4.25	4	2.4444444444	2.1111111111	2.3	1.6	1.3333333333	1.5
133	23	1	2	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	6	6	1	2	5	5	6	2	4	4	1	2	2	0.9411764706	1	3.25	4.5	3.5	1	1	1	0	0	0
134	19	0	3	2	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	-999	1	1	-999	-999	-999	1	1	-999	1	-999	-999	-999	-999	-999	4	1	4	3	2	3	2	4	3	1	4	1	6	6	7	6	6	5	6	7	6	7	7	6	7	1	1	2	0.9411764706	1.3214285714	6	6	6.75	1.2222222222	1.2222222222	1.5	0	0	0
135	25	2	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	2	6	7	7	7	7	3	7	1	2	5	0.9411764706	1	5.75	5.75	7	1	1	1	0	0	0
136	26	2	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	2	7	7	7	7	7	7	7	5	6	7	1	2	5	0.9411764706	1	6.75	7	5.25	1	1	1	0	0	0
137	24	1	3	2	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	4	1	1	2	1	2	6	1	3	6	1	1	1	1	2	1	1	7	1	1	5	1.1176470588	1.2857142857	2.5	2.75	1.25	1.2222222222	1.2222222222	1.4	0.2	0	0.3333333333
138	27	2	3	2	-999	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	2	1	2	1	2	2	1	2	1	2	2	1	1	1	2	4	1	4	4	3	1	1	4	1	7	7	1	1	7	1	1	1	6	6	1	6	7	1	1	4	1.2941176471	1.8928571429	5.25	2.5	3.5	1.6666666667	1.7777777778	2.2	0.8	0.1666666667	0.5
139	25	2	3	2	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	6	7	7	7	7	6	7	1	1	2	0.9411764706	1	6.5	7	7	1	1	1	0	0	0
140	26	2	4	2	-999	2	2	0	2	2	2	2	0	1	2	2	2	0	2	0	0	0	2	2	1	1	4	2	2	2	2	4	1	2	1	1	4	1	1	1	2	1	2	4	3	2	1	1	4	1	7	7	7	7	7	1	2	7	5	7	7	2	7	1	1	2	1.6470588235	1.9642857143	4.5	5.5	6.5	2	2.2222222222	1.7	1.2	0.6666666667	1.8333333333
141	23	1	3	2	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	2	2	4	3	7	7	3	7	1	2	2	0.9411764706	1	4.75	5	6	1	1	1	0	0	0
142	20	1	1	2	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	6	6	7	7	6	6	6	6	7	6	6	7	1	1	4	0.9411764706	1	5.5	6.5	6.25	1	1	1	0	0	0
143	22	1	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	1	7	7	2	2	6	6	7	2	7	7	1	1	5	0.9411764706	1	5.75	5.5	4	1	1	1	0	0	0
144	27	2	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	6	6	6	2	2	7	2	7	6	2	1	1	2	4	0.9411764706	1	4.5	5.25	5.25	1	1	1	0	0	0
